,Ensembl Gene ID,External Gene Name,NCBI Entrez ID,Description
2665,ENSMUSG00000057716,Tmem178b,434008,transmembrane protein 178B [Source:MGI Symbol;Acc:MGI:3647581]
2666,ENSMUSG00000057719,Sh3rf2,269016,SH3 domain containing ring finger 2 [Source:MGI Symbol;Acc:MGI:2444628]
2667,ENSMUSG00000057722,Lepr,16847,leptin receptor [Source:MGI Symbol;Acc:MGI:104993]
2668,ENSMUSG00000057777,Mab21l2,23937,mab-21-like 2 [Source:MGI Symbol;Acc:MGI:1346022]
2669,ENSMUSG00000057778,Cyb5d2,192986,cytochrome b5 domain containing 2 [Source:MGI Symbol;Acc:MGI:2684848]
2670,ENSMUSG00000057914,Cacnb2,12296,"calcium channel, voltage-dependent, beta 2 subunit [Source:MGI Symbol;Acc:MGI:894644]"
2671,ENSMUSG00000057948,Unc13d,70450,unc-13 homolog D [Source:MGI Symbol;Acc:MGI:1917700]
2672,ENSMUSG00000057967,Fgf18,14172,fibroblast growth factor 18 [Source:MGI Symbol;Acc:MGI:1277980]
2673,ENSMUSG00000058056,Palld,72333,"palladin, cytoskeletal associated protein [Source:MGI Symbol;Acc:MGI:1919583]"
2674,ENSMUSG00000058070,Eml1,68519,echinoderm microtubule associated protein like 1 [Source:MGI Symbol;Acc:MGI:1915769]
2675,ENSMUSG00000058099,Nfam1,74039,Nfat activating molecule with ITAM motif 1 [Source:MGI Symbol;Acc:MGI:1921289]
2676,ENSMUSG00000058152,Chsy3,78923,chondroitin sulfate synthase 3 [Source:MGI Symbol;Acc:MGI:1926173]
2677,ENSMUSG00000058290,Espl1,105988,"extra spindle pole bodies 1, separase [Source:MGI Symbol;Acc:MGI:2146156]"
2678,ENSMUSG00000058297,Spock2,94214,"sparc/osteonectin, cwcv and kazal-like domains proteoglycan 2 [Source:MGI Symbol;Acc:MGI:1891351]"
2679,ENSMUSG00000058571,Gpc6,23888,glypican 6 [Source:MGI Symbol;Acc:MGI:1346322]
2680,ENSMUSG00000058589,Anks1b,77531,ankyrin repeat and sterile alpha motif domain containing 1B [Source:MGI Symbol;Acc:MGI:1924781]
2681,ENSMUSG00000058624,Gda,14544,guanine deaminase [Source:MGI Symbol;Acc:MGI:95678]
2682,ENSMUSG00000058656,Samd12,320679,sterile alpha motif domain containing 12 [Source:MGI Symbol;Acc:MGI:2444518]
2683,ENSMUSG00000058672,Tubb2a,22151,"tubulin, beta 2A class IIA [Source:MGI Symbol;Acc:MGI:107861]"
2684,ENSMUSG00000058715,Fcer1g,14127,"Fc receptor, IgE, high affinity I, gamma polypeptide [Source:MGI Symbol;Acc:MGI:95496]"
2685,ENSMUSG00000058755,Osm,18413,oncostatin M [Source:MGI Symbol;Acc:MGI:104749]
2686,ENSMUSG00000058794,Nfe2,18022,"nuclear factor, erythroid derived 2 [Source:MGI Symbol;Acc:MGI:97308]"
2687,ENSMUSG00000058806,Col13a1,12817,"collagen, type XIII, alpha 1 [Source:MGI Symbol;Acc:MGI:1277201]"
2688,ENSMUSG00000058897,Col25a1,77018,"collagen, type XXV, alpha 1 [Source:MGI Symbol;Acc:MGI:1924268]"
2689,ENSMUSG00000059003,Grin2a,14811,"glutamate receptor, ionotropic, NMDA2A (epsilon 1) [Source:MGI Symbol;Acc:MGI:95820]"
2690,ENSMUSG00000059013,Sh2d3c,27387,SH2 domain containing 3C [Source:MGI Symbol;Acc:MGI:1351631]
2691,ENSMUSG00000059060,Rad51b,19363,RAD51 paralog B [Source:MGI Symbol;Acc:MGI:1099436]
2693,ENSMUSG00000059146,Ntrk3,414121,"neurotrophic tyrosine kinase, receptor, type 3 [Source:MGI Symbol;Acc:MGI:97385]"
2694,ENSMUSG00000059173,Pde1a,18573,"phosphodiesterase 1A, calmodulin-dependent [Source:MGI Symbol;Acc:MGI:1201792]"
2695,ENSMUSG00000059325,Hopx,74318,HOP homeobox [Source:MGI Symbol;Acc:MGI:1916782]
2696,ENSMUSG00000059336,Slc14a1,108052,"solute carrier family 14 (urea transporter), member 1 [Source:MGI Symbol;Acc:MGI:1351654]"
2697,ENSMUSG00000059412,Fxyd2,11936,FXYD domain-containing ion transport regulator 2 [Source:MGI Symbol;Acc:MGI:1195260]
2698,ENSMUSG00000059430,Actg2,11468,"actin, gamma 2, smooth muscle, enteric [Source:MGI Symbol;Acc:MGI:104589]"
2699,ENSMUSG00000059439,Bcas3,192197,BCAS3 microtubule associated cell migration factor [Source:MGI Symbol;Acc:MGI:2385848]
2700,ENSMUSG00000059493,Nhs,195727,NHS actin remodeling regulator [Source:MGI Symbol;Acc:MGI:2684894]
2701,ENSMUSG00000059588,Calcrl,54598,calcitonin receptor-like [Source:MGI Symbol;Acc:MGI:1926944]
2702,ENSMUSG00000059602,Syn3,27204,synapsin III [Source:MGI Symbol;Acc:MGI:1351334]
2703,ENSMUSG00000059668,Krt4,16682,keratin 4 [Source:MGI Symbol;Acc:MGI:96701]
2704,ENSMUSG00000059674,Cdh24,239096,cadherin-like 24 [Source:MGI Symbol;Acc:MGI:1928330]
2705,ENSMUSG00000059742,Kcnh7,170738,"potassium voltage-gated channel, subfamily H (eag-related), member 7 [Source:MGI Symbol;Acc:MGI:2159566]"
2706,ENSMUSG00000059810,Rgs3,50780,regulator of G-protein signaling 3 [Source:MGI Symbol;Acc:MGI:1354734]
2707,ENSMUSG00000059824,Dbp,13170,D site albumin promoter binding protein [Source:MGI Symbol;Acc:MGI:94866]
2708,ENSMUSG00000059857,Ntng1,80883,netrin G1 [Source:MGI Symbol;Acc:MGI:1934028]
2709,ENSMUSG00000059898,Dsc3,13507,desmocollin 3 [Source:MGI Symbol;Acc:MGI:1194993]
2710,ENSMUSG00000059921,Unc5c,22253,unc-5 netrin receptor C [Source:MGI Symbol;Acc:MGI:1095412]
2711,ENSMUSG00000059956,Serpinb12,71869,"serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 12 [Source:MGI Symbol;Acc:MGI:1919119]"
2712,ENSMUSG00000060044,Tmem26,327766,transmembrane protein 26 [Source:MGI Symbol;Acc:MGI:2143537]
2713,ENSMUSG00000060063,Alox5ap,11690,arachidonate 5-lipoxygenase activating protein [Source:MGI Symbol;Acc:MGI:107505]
2714,ENSMUSG00000060131,Atp8b4,241633,"ATPase, class I, type 8B, member 4 [Source:MGI Symbol;Acc:MGI:1859664]"
2715,ENSMUSG00000060180,Myh13,544791,"myosin, heavy polypeptide 13, skeletal muscle [Source:MGI Symbol;Acc:MGI:1339967]"
2716,ENSMUSG00000060240,Cend1,57754,cell cycle exit and neuronal differentiation 1 [Source:MGI Symbol;Acc:MGI:1929898]
2717,ENSMUSG00000060371,Caln1,140904,calneuron 1 [Source:MGI Symbol;Acc:MGI:2155987]
2718,ENSMUSG00000060429,Sntb1,20649,"syntrophin, basic 1 [Source:MGI Symbol;Acc:MGI:101781]"
2719,ENSMUSG00000060477,Irak2,108960,interleukin-1 receptor-associated kinase 2 [Source:MGI Symbol;Acc:MGI:2429603]
2720,ENSMUSG00000060487,Samd5,320825,sterile alpha motif domain containing 5 [Source:MGI Symbol;Acc:MGI:2444815]
2721,ENSMUSG00000060509,Xcr1,23832,chemokine (C motif) receptor 1 [Source:MGI Symbol;Acc:MGI:1346338]
2722,ENSMUSG00000060534,Dcc,13176,deleted in colorectal carcinoma [Source:MGI Symbol;Acc:MGI:94869]
2723,ENSMUSG00000060572,Mfap2,17150,microfibrillar-associated protein 2 [Source:MGI Symbol;Acc:MGI:99559]
2724,ENSMUSG00000060579,Fhit,14198,fragile histidine triad gene [Source:MGI Symbol;Acc:MGI:1277947]
2725,ENSMUSG00000060594,Layn,244864,layilin [Source:MGI Symbol;Acc:MGI:2685357]
2726,ENSMUSG00000060600,Eno3,13808,"enolase 3, beta muscle [Source:MGI Symbol;Acc:MGI:95395]"
2727,ENSMUSG00000060703,Cd302,66205,CD302 antigen [Source:MGI Symbol;Acc:MGI:1913455]
2728,ENSMUSG00000060780,Lrrtm1,74342,leucine rich repeat transmembrane neuronal 1 [Source:MGI Symbol;Acc:MGI:2389173]
2729,ENSMUSG00000060843,Ctnna3,216033,"catenin (cadherin associated protein), alpha 3 [Source:MGI Symbol;Acc:MGI:2661445]"
2730,ENSMUSG00000060882,Kcnd2,16508,"potassium voltage-gated channel, Shal-related family, member 2 [Source:MGI Symbol;Acc:MGI:102663]"
2731,ENSMUSG00000060924,Csmd1,94109,CUB and Sushi multiple domains 1 [Source:MGI Symbol;Acc:MGI:2137383]
2732,ENSMUSG00000060961,Slc4a4,54403,"solute carrier family 4 (anion exchanger), member 4 [Source:MGI Symbol;Acc:MGI:1927555]"
2733,ENSMUSG00000060969,Irx1,16371,Iroquois homeobox 1 [Source:MGI Symbol;Acc:MGI:1197515]
2734,ENSMUSG00000060988,Galnt13,271786,polypeptide N-acetylgalactosaminyltransferase 13 [Source:MGI Symbol;Acc:MGI:2139447]
2735,ENSMUSG00000061080,Lsamp,268890,limbic system-associated membrane protein [Source:MGI Symbol;Acc:MGI:1261760]
2736,ENSMUSG00000061086,Myl4,17896,"myosin, light polypeptide 4 [Source:MGI Symbol;Acc:MGI:97267]"
2737,ENSMUSG00000061119,Prcp,72461,prolylcarboxypeptidase (angiotensinase C) [Source:MGI Symbol;Acc:MGI:1919711]
2738,ENSMUSG00000061132,Blnk,17060,B cell linker [Source:MGI Symbol;Acc:MGI:96878]
2739,ENSMUSG00000061143,Maml3,433586,mastermind like transcriptional coactivator 3 [Source:MGI Symbol;Acc:MGI:2389461]
2740,ENSMUSG00000061171,Slc38a11,320106,"solute carrier family 38, member 11 [Source:MGI Symbol;Acc:MGI:2443383]"
2741,ENSMUSG00000061175,Fnip2,329679,folliculin interacting protein 2 [Source:MGI Symbol;Acc:MGI:2683054]
2742,ENSMUSG00000061186,Sfmbt2,353282,Scm-like with four mbt domains 2 [Source:MGI Symbol;Acc:MGI:2447794]
2743,ENSMUSG00000061259,Tmprss11d,231382,"transmembrane protease, serine 11d [Source:MGI Symbol;Acc:MGI:2385221]"
2744,ENSMUSG00000061298,Agbl4,78933,ATP/GTP binding protein-like 4 [Source:MGI Symbol;Acc:MGI:1918244]
2745,ENSMUSG00000061353,Cxcl12,20315,chemokine (C-X-C motif) ligand 12 [Source:MGI Symbol;Acc:MGI:103556]
2746,ENSMUSG00000061535,C1qtnf7,109323,C1q and tumor necrosis factor related protein 7 [Source:MGI Symbol;Acc:MGI:1925911]
2747,ENSMUSG00000061576,Dpp6,13483,dipeptidylpeptidase 6 [Source:MGI Symbol;Acc:MGI:94921]
2748,ENSMUSG00000061589,Dot1l,208266,"DOT1-like, histone H3 methyltransferase (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:2143886]"
2749,ENSMUSG00000061613,U2af1,108121,U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 1 [Source:MGI Symbol;Acc:MGI:98884]
2750,ENSMUSG00000061718,Ppp1r1b,19049,"protein phosphatase 1, regulatory inhibitor subunit 1B [Source:MGI Symbol;Acc:MGI:94860]"
2751,ENSMUSG00000061731,Ext1,14042,exostosin glycosyltransferase 1 [Source:MGI Symbol;Acc:MGI:894663]
2752,ENSMUSG00000061751,Kalrn,545156,"kalirin, RhoGEF kinase [Source:MGI Symbol;Acc:MGI:2685385]"
2753,ENSMUSG00000061762,Tac1,21333,tachykinin 1 [Source:MGI Symbol;Acc:MGI:98474]
2754,ENSMUSG00000061815,Rufy4,435626,RUN and FYVE domain containing 4 [Source:MGI Symbol;Acc:MGI:3588214]
2755,ENSMUSG00000061878,Sphk1,20698,sphingosine kinase 1 [Source:MGI Symbol;Acc:MGI:1316649]
2756,ENSMUSG00000062007,Hsh2d,209488,hematopoietic SH2 domain containing [Source:MGI Symbol;Acc:MGI:2676364]
2757,ENSMUSG00000062078,Qki,19317,"quaking, KH domain containing RNA binding [Source:MGI Symbol;Acc:MGI:97837]"
2758,ENSMUSG00000062127,Cttnbp2nl,80281,CTTNBP2 N-terminal like [Source:MGI Symbol;Acc:MGI:1933137]
2759,ENSMUSG00000062154,Tex33,73376,testis expressed 33 [Source:MGI Symbol;Acc:MGI:1920626]
2760,ENSMUSG00000062170,Fmr1nb,207854,Fmr1 neighbor [Source:MGI Symbol;Acc:MGI:2672032]
2761,ENSMUSG00000062175,Tgif2,228839,TGFB-induced factor homeobox 2 [Source:MGI Symbol;Acc:MGI:1915299]
2762,ENSMUSG00000062184,Hs6st2,50786,heparan sulfate 6-O-sulfotransferase 2 [Source:MGI Symbol;Acc:MGI:1354959]
2763,ENSMUSG00000062202,Btbd9,224671,BTB (POZ) domain containing 9 [Source:MGI Symbol;Acc:MGI:1916625]
2764,ENSMUSG00000062209,Erbb4,13869,erb-b2 receptor tyrosine kinase 4 [Source:MGI Symbol;Acc:MGI:104771]
2765,ENSMUSG00000062210,Tnfaip8,106869,"tumor necrosis factor, alpha-induced protein 8 [Source:MGI Symbol;Acc:MGI:2147191]"
2766,ENSMUSG00000062232,Rapgef2,76089,Rap guanine nucleotide exchange factor (GEF) 2 [Source:MGI Symbol;Acc:MGI:2659071]
2767,ENSMUSG00000062248,Cks2,66197,CDC28 protein kinase regulatory subunit 2 [Source:MGI Symbol;Acc:MGI:1913447]
2768,ENSMUSG00000062257,Opcml,330908,opioid binding protein/cell adhesion molecule-like [Source:MGI Symbol;Acc:MGI:97397]
2769,ENSMUSG00000062329,Cytl1,231162,cytokine-like 1 [Source:MGI Symbol;Acc:MGI:2684993]
2770,ENSMUSG00000062345,Serpinb2,18788,"serine (or cysteine) peptidase inhibitor, clade B, member 2 [Source:MGI Symbol;Acc:MGI:97609]"
2771,ENSMUSG00000062380,Tubb3,22152,"tubulin, beta 3 class III [Source:MGI Symbol;Acc:MGI:107813]"
2772,ENSMUSG00000062515,Fabp4,11770,"fatty acid binding protein 4, adipocyte [Source:MGI Symbol;Acc:MGI:88038]"
2773,ENSMUSG00000062585,Cnr2,12802,cannabinoid receptor 2 (macrophage) [Source:MGI Symbol;Acc:MGI:104650]
2774,ENSMUSG00000062694,Cav3,12391,caveolin 3 [Source:MGI Symbol;Acc:MGI:107570]
2775,ENSMUSG00000062773,Tex101,56746,testis expressed gene 101 [Source:MGI Symbol;Acc:MGI:1930791]
2776,ENSMUSG00000062822,4833420G17Rik,67392,RIKEN cDNA 4833420G17 gene [Source:MGI Symbol;Acc:MGI:1914642]
2777,ENSMUSG00000062939,Stat4,20849,signal transducer and activator of transcription 4 [Source:MGI Symbol;Acc:MGI:103062]
2778,ENSMUSG00000062960,Kdr,16542,kinase insert domain protein receptor [Source:MGI Symbol;Acc:MGI:96683]
2779,ENSMUSG00000062991,Nrg1,211323,neuregulin 1 [Source:MGI Symbol;Acc:MGI:96083]
2780,ENSMUSG00000063011,Msln,56047,mesothelin [Source:MGI Symbol;Acc:MGI:1888992]
2781,ENSMUSG00000063063,Ctnna2,12386,"catenin (cadherin associated protein), alpha 2 [Source:MGI Symbol;Acc:MGI:88275]"
2782,ENSMUSG00000063142,Kcnma1,16531,"potassium large conductance calcium-activated channel, subfamily M, alpha member 1 [Source:MGI Symbol;Acc:MGI:99923]"
2783,ENSMUSG00000063297,Luzp2,233271,leucine zipper protein 2 [Source:MGI Symbol;Acc:MGI:1889615]
2784,ENSMUSG00000063415,Cyp26b1,232174,"cytochrome P450, family 26, subfamily b, polypeptide 1 [Source:MGI Symbol;Acc:MGI:2176159]"
2785,ENSMUSG00000063450,Syne2,319565,"spectrin repeat containing, nuclear envelope 2 [Source:MGI Symbol;Acc:MGI:2449316]"
2786,ENSMUSG00000063531,Sema3e,20349,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E [Source:MGI Symbol;Acc:MGI:1340034]"
2787,ENSMUSG00000063564,Col23a1,237759,"collagen, type XXIII, alpha 1 [Source:MGI Symbol;Acc:MGI:2653243]"
2788,ENSMUSG00000063568,Jazf1,231986,JAZF zinc finger 1 [Source:MGI Symbol;Acc:MGI:2141450]
2789,ENSMUSG00000063594,Gng8,14709,"guanine nucleotide binding protein (G protein), gamma 8 [Source:MGI Symbol;Acc:MGI:109163]"
2790,ENSMUSG00000063626,Unc5d,210801,unc-5 netrin receptor D [Source:MGI Symbol;Acc:MGI:2389364]
2791,ENSMUSG00000063632,Sox11,20666,SRY (sex determining region Y)-box 11 [Source:MGI Symbol;Acc:MGI:98359]
2792,ENSMUSG00000063661,Krt73,223915,keratin 73 [Source:MGI Symbol;Acc:MGI:3607712]
2793,ENSMUSG00000063887,Nlgn1,192167,neuroligin 1 [Source:MGI Symbol;Acc:MGI:2179435]
2794,ENSMUSG00000063889,Crem,12916,cAMP responsive element modulator [Source:MGI Symbol;Acc:MGI:88495]
2795,ENSMUSG00000064057,Scgb3a1,68662,"secretoglobin, family 3A, member 1 [Source:MGI Symbol;Acc:MGI:1915912]"
2796,ENSMUSG00000064065,Ipcef1,320495,interaction protein for cytohesin exchange factors 1 [Source:MGI Symbol;Acc:MGI:2444159]
2797,ENSMUSG00000064080,Fbln2,14115,fibulin 2 [Source:MGI Symbol;Acc:MGI:95488]
2798,ENSMUSG00000064109,Hcst,23900,hematopoietic cell signal transducer [Source:MGI Symbol;Acc:MGI:1344360]
2799,ENSMUSG00000064115,Cadm2,239857,cell adhesion molecule 2 [Source:MGI Symbol;Acc:MGI:2442722]
2800,ENSMUSG00000064147,Rab44,442827,"RAB44, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:3045302]"
2801,ENSMUSG00000064177,Ghrl,58991,ghrelin [Source:MGI Symbol;Acc:MGI:1930008]
2802,ENSMUSG00000064179,Tnnt1,21955,"troponin T1, skeletal, slow [Source:MGI Symbol;Acc:MGI:1333868]"
2803,ENSMUSG00000064246,Chil1,12654,chitinase-like 1 [Source:MGI Symbol;Acc:MGI:1340899]
2804,ENSMUSG00000064262,Gimap8,243374,"GTPase, IMAP family member 8 [Source:MGI Symbol;Acc:MGI:2685303]"
2805,ENSMUSG00000064267,Hvcn1,74096,hydrogen voltage-gated channel 1 [Source:MGI Symbol;Acc:MGI:1921346]
2806,ENSMUSG00000064293,Cntn4,269784,contactin 4 [Source:MGI Symbol;Acc:MGI:1095737]
2807,ENSMUSG00000064310,Zpld1,239852,zona pellucida like domain containing 1 [Source:MGI Symbol;Acc:MGI:2443415]
2808,ENSMUSG00000064325,Hhip,15245,Hedgehog-interacting protein [Source:MGI Symbol;Acc:MGI:1341847]
2809,ENSMUSG00000064351,mt-Co1,17708,mitochondrially encoded cytochrome c oxidase I [Source:MGI Symbol;Acc:MGI:102504]
2810,ENSMUSG00000064358,mt-Co3,17710,mitochondrially encoded cytochrome c oxidase III [Source:MGI Symbol;Acc:MGI:102502]
2811,ENSMUSG00000064368,mt-Nd6,17722,mitochondrially encoded NADH dehydrogenase 6 [Source:MGI Symbol;Acc:MGI:102495]
2812,ENSMUSG00000064370,mt-Cytb,17711,mitochondrially encoded cytochrome b [Source:MGI Symbol;Acc:MGI:102501]
2813,ENSMUSG00000066026,Dhrs3,20148,dehydrogenase/reductase (SDR family) member 3 [Source:MGI Symbol;Acc:MGI:1315215]
2814,ENSMUSG00000066108,Muc5b,74180,"mucin 5, subtype B, tracheobronchial [Source:MGI Symbol;Acc:MGI:1921430]"
2815,ENSMUSG00000066113,Adamtsl1,77739,ADAMTS-like 1 [Source:MGI Symbol;Acc:MGI:1924989]
2816,ENSMUSG00000066278,Vps37b,330192,vacuolar protein sorting 37B [Source:MGI Symbol;Acc:MGI:1916724]
2817,ENSMUSG00000066392,Nrxn3,18191,neurexin III [Source:MGI Symbol;Acc:MGI:1096389]
2818,ENSMUSG00000066406,Akap13,75547,A kinase (PRKA) anchor protein 13 [Source:MGI Symbol;Acc:MGI:2676556]
2819,ENSMUSG00000066621,Tecpr1,70381,tectonin beta-propeller repeat containing 1 [Source:MGI Symbol;Acc:MGI:1917631]
2820,ENSMUSG00000066755,Tnfsf18,240873,"tumor necrosis factor (ligand) superfamily, member 18 [Source:MGI Symbol;Acc:MGI:2673064]"
2821,ENSMUSG00000066800,Rnasel,24014,"ribonuclease L (2', 5'-oligoisoadenylate synthetase-dependent) [Source:MGI Symbol;Acc:MGI:1098272]"
2822,ENSMUSG00000066842,Hmcn1,545370,hemicentin 1 [Source:MGI Symbol;Acc:MGI:2685047]
2823,ENSMUSG00000066975,Cryba4,12959,"crystallin, beta A4 [Source:MGI Symbol;Acc:MGI:102716]"
2824,ENSMUSG00000067001,Serpinb7,116872,"serine (or cysteine) peptidase inhibitor, clade B, member 7 [Source:MGI Symbol;Acc:MGI:2151053]"
2825,ENSMUSG00000067158,Col4a4,12829,"collagen, type IV, alpha 4 [Source:MGI Symbol;Acc:MGI:104687]"
2826,ENSMUSG00000067261,Foxd3,15221,forkhead box D3 [Source:MGI Symbol;Acc:MGI:1347473]
2827,ENSMUSG00000067336,Bmpr2,12168,"bone morphogenetic protein receptor, type II (serine/threonine kinase) [Source:MGI Symbol;Acc:MGI:1095407]"
2828,ENSMUSG00000067586,S1pr3,13610,sphingosine-1-phosphate receptor 3 [Source:MGI Symbol;Acc:MGI:1339365]
2829,ENSMUSG00000067724,Gbx1,231044,gastrulation brain homeobox 1 [Source:MGI Symbol;Acc:MGI:95667]
2830,ENSMUSG00000067780,Pi15,94227,peptidase inhibitor 15 [Source:MGI Symbol;Acc:MGI:1934659]
2831,ENSMUSG00000067818,Myl9,98932,"myosin, light polypeptide 9, regulatory [Source:MGI Symbol;Acc:MGI:2138915]"
2832,ENSMUSG00000068079,Tcf15,21407,transcription factor 15 [Source:MGI Symbol;Acc:MGI:104664]
2833,ENSMUSG00000068105,Tnfrsf13c,72049,"tumor necrosis factor receptor superfamily, member 13c [Source:MGI Symbol;Acc:MGI:1919299]"
2834,ENSMUSG00000068129,Cst7,13011,cystatin F (leukocystatin) [Source:MGI Symbol;Acc:MGI:1298217]
2835,ENSMUSG00000068196,Col8a1,12837,"collagen, type VIII, alpha 1 [Source:MGI Symbol;Acc:MGI:88463]"
2836,ENSMUSG00000068205,Macrod2,72899,mono-ADP ribosylhydrolase 2 [Source:MGI Symbol;Acc:MGI:1920149]
2837,ENSMUSG00000068220,Lgals1,16852,"lectin, galactose binding, soluble 1 [Source:MGI Symbol;Acc:MGI:96777]"
2838,ENSMUSG00000068227,Il2rb,16185,"interleukin 2 receptor, beta chain [Source:MGI Symbol;Acc:MGI:96550]"
2839,ENSMUSG00000068270,Shroom4,208431,shroom family member 4 [Source:MGI Symbol;Acc:MGI:2685570]
2840,ENSMUSG00000068327,Tlx2,21909,"T cell leukemia, homeobox 2 [Source:MGI Symbol;Acc:MGI:1350935]"
2841,ENSMUSG00000068335,Dok1,13448,docking protein 1 [Source:MGI Symbol;Acc:MGI:893587]
2842,ENSMUSG00000068452,Duox2,214593,dual oxidase 2 [Source:MGI Symbol;Acc:MGI:3036280]
2843,ENSMUSG00000068457,Uty,22290,"ubiquitously transcribed tetratricopeptide repeat containing, Y-linked [Source:MGI Symbol;Acc:MGI:894810]"
2844,ENSMUSG00000068522,Aard,239435,alanine and arginine rich domain containing protein [Source:MGI Symbol;Acc:MGI:2181621]
2845,ENSMUSG00000068566,Myadm,50918,myeloid-associated differentiation marker [Source:MGI Symbol;Acc:MGI:1355332]
2846,ENSMUSG00000068614,Actc1,11464,"actin, alpha, cardiac muscle 1 [Source:MGI Symbol;Acc:MGI:87905]"
2847,ENSMUSG00000068699,Flnc,68794,"filamin C, gamma [Source:MGI Symbol;Acc:MGI:95557]"
2848,ENSMUSG00000068735,Trp53i11,277414,transformation related protein 53 inducible protein 11 [Source:MGI Symbol;Acc:MGI:2670995]
2849,ENSMUSG00000068748,Ptprz1,19283,"protein tyrosine phosphatase, receptor type Z, polypeptide 1 [Source:MGI Symbol;Acc:MGI:97816]"
2850,ENSMUSG00000068794,Col28a1,213945,"collagen, type XXVIII, alpha 1 [Source:MGI Symbol;Acc:MGI:2685312]"
2851,ENSMUSG00000069094,Pde7a,18583,phosphodiesterase 7A [Source:MGI Symbol;Acc:MGI:1202402]
2852,ENSMUSG00000069171,Nr2f1,13865,"nuclear receptor subfamily 2, group F, member 1 [Source:MGI Symbol;Acc:MGI:1352451]"
2853,ENSMUSG00000069372,Ctxn3,629147,cortexin 3 [Source:MGI Symbol;Acc:MGI:3642816]
2854,ENSMUSG00000069662,Marcks,17118,myristoylated alanine rich protein kinase C substrate [Source:MGI Symbol;Acc:MGI:96907]
2855,ENSMUSG00000069763,Tmem100,67888,transmembrane protein 100 [Source:MGI Symbol;Acc:MGI:1915138]
2856,ENSMUSG00000069833,Ahnak,66395,AHNAK nucleoprotein (desmoyokin) [Source:MGI Symbol;Acc:MGI:1316648]
2857,ENSMUSG00000070000,Fcho1,74015,FCH domain only 1 [Source:MGI Symbol;Acc:MGI:1921265]
2858,ENSMUSG00000070327,Rnf213,672511,ring finger protein 213 [Source:MGI Symbol;Acc:MGI:1289196]
2859,ENSMUSG00000070348,Ccnd1,12443,cyclin D1 [Source:MGI Symbol;Acc:MGI:88313]
2860,ENSMUSG00000070369,Itgad,381924,"integrin, alpha D [Source:MGI Symbol;Acc:MGI:3578624]"
2861,ENSMUSG00000070385,Ampd1,229665,adenosine monophosphate deaminase 1 [Source:MGI Symbol;Acc:MGI:88015]
2862,ENSMUSG00000070388,Fbxo39,628100,F-box protein 39 [Source:MGI Symbol;Acc:MGI:3505735]
2863,ENSMUSG00000070423,Or51e1,259097,olfactory receptor family 51 subfamily E member 1 [Source:MGI Symbol;Acc:MGI:3030392]
2864,ENSMUSG00000070436,Serpinh1,12406,"serine (or cysteine) peptidase inhibitor, clade H, member 1 [Source:MGI Symbol;Acc:MGI:88283]"
2865,ENSMUSG00000070473,Cldn3,12739,claudin 3 [Source:MGI Symbol;Acc:MGI:1329044]
2866,ENSMUSG00000070565,Rasal2,226525,RAS protein activator like 2 [Source:MGI Symbol;Acc:MGI:2443881]
2867,ENSMUSG00000070570,Slc17a7,72961,"solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 7 [Source:MGI Symbol;Acc:MGI:1920211]"
2868,ENSMUSG00000070576,Mn1,433938,meningioma 1 [Source:MGI Symbol;Acc:MGI:1261813]
